order_id,Sum of payment_installments,Sum of payment_sequential,payment_type,Sum of payment_value
3ba5e1e9d44fafee8e7ec732a7503aa5,1,1,boleto,87.83
3ba790c8d2e841929c346e8da5c6abed,4,1,credit_card,177.91
3ba7bbd7b7686df219611578ece6918c,1,1,credit_card,76.68
3ba7ce85dc458d349b295ec9e55d2098,1,1,boleto,54.69
3ba97310c8f8f6f5e9153973e87297ae,1,1,boleto,42.86
3ba9c7e03e16689f18c77e2f5efd2af4,1,1,credit_card,15.79
3ba9c7e03e16689f18c77e2f5efd2af4,1,2,voucher,50
3baaa5448af22fe09f43c61e6f2591bb,1,1,credit_card,27.79
3bad88adde3b0947e92cdeca75800f58,1,1,credit_card,123.49
3bad8fb6fe7c6a350d5a616611d7500e,1,1,credit_card,47.88
3badf985142f06c3bf4da07d49992716,4,1,credit_card,212.88
3bae0297ddeacb52eb9b17d9616dcf1c,1,1,credit_card,38.75
3bae20c7f7ad4cf125d51f381c55f8e5,1,1,boleto,89.57
3bb01fb597afee976918577ed7697c80,8,1,credit_card,97.68
3bb0635cfdd779b10da72af7d39f9ccf,2,1,credit_card,208.89
3bb17a1322700272d8886d9d5e174bd8,3,1,credit_card,510.72
3bb2984ffaa10a2158edeb25f12d9a2d,8,1,credit_card,324.97
3bb3f2f93941b43b0eef5618c565d650,1,1,credit_card,91.96
3bb3f7783f2e72ad6c1baacfdc807994,2,1,credit_card,70.92
3bb493e523dae107dd7c396489bcbd0b,4,1,credit_card,357.9
3bb580c88504df63102b61f70164fb75,6,1,credit_card,319.11
3bb5b510c269261066a258389a2e00d7,5,1,credit_card,351.22
3bb674c130836b55a540f493a9dde774,3,1,credit_card,157.26
3bb74b872f957fed010fcdbeaf517d5f,6,1,credit_card,327.42
3bb7de438f6b9bd4c744381f15e6a23f,1,1,credit_card,110.32
3bb7e15f832b43684ecf3640069145d2,1,1,boleto,83.32
3bb82ee5c8d4849ec722da99ba1bf228,1,1,boleto,464.64
3bb87caef060d2062d1f63e62dc09bd4,1,1,boleto,59.91
3bb8ecf664bfd847878cd39b191d5b79,6,1,credit_card,320.39
3bb9b0ab151de6d32543f721e301d58b,10,1,credit_card,217.82
3bba6671f455886c258de124447592c2,8,1,credit_card,344.84
3bbbeac55063ea854a8b5d32a2cbf8b0,1,1,credit_card,158.94
3bbd142d8543f96d104a83eda5465c48,2,1,credit_card,134.53
3bbf8497fe206b3398e30cae9791847e,8,1,credit_card,321.82
3bbf8f927f288e4a1854c7c12d0dc1b7,1,1,credit_card,86.2
3bbfc6cfb06ece2a3da05e9106aba42f,8,1,credit_card,102.03
3bc051d51f6d4913e2d5aa5c23322082,5,1,credit_card,94.4
3bc06a67986e230a7bf2f3f8cf2aaa2b,1,1,boleto,52.16
3bc0b582f495fdc4dbec054f04f9fa3a,1,1,credit_card,21.99
3bc1ef297e5cc49434e331eea09faec4,1,1,credit_card,116.23
3bc21ef8ec2cadd7703b05a26cc51b35,4,1,credit_card,220.49
3bc25388dde67d943ffaf8db488cebc0,2,1,credit_card,73.5
3bc383f96dded5aa5e75309ecab074c5,3,1,credit_card,106.07
3bc3db2c8da17bdf6b0344b1a2ed7cb8,5,1,credit_card,118.35
3bc480522832a0e93da7aeced8fcd9a1,6,1,credit_card,198.93
3bc5517fcadd466c8f345fef8e529e95,1,1,boleto,155.14
3bc59ba58cb8e8524859be6a6f4159ad,1,1,boleto,60.65
3bc77ce8be27211bac313c2daa402d1a,1,1,credit_card,66.98
3bc7bafe08bb58c43522debcebcad17d,5,1,credit_card,121.7
3bc85ea22011e6a4c0677bd7a985f76b,1,1,credit_card,75.76
3bc8ed11854636da26d706f0bf61b3f9,1,1,credit_card,121.09
3bc965c0b4230683f63905bfb9f37b57,1,1,credit_card,150.01
3bc9ec33a0837981e7f5e35876723afb,3,1,credit_card,175.64
3bca49014e80b5b5ce060f17ea5baed5,3,1,credit_card,41.69
3bcae8a1bac5d8f94f4e2f7ae4855348,2,1,credit_card,379.84
3bcaf78d207317de1cba7507d0ca7eb5,3,1,credit_card,37.77
3bcb751cca185b66b142f0c748f42049,2,1,credit_card,168.72
3bcc12f1de0b8f1a83703545794e5d28,8,1,credit_card,429.29
3bcc1c9f93f90f188ff37ccb4e22bad2,1,1,debit_card,66.69
3bcc866b8a286c46394d2aa9dfd06240,5,1,credit_card,316.64
3bccfd7e1731434bef6a720c0411bb06,7,1,credit_card,72.14
3bcd900ad6c00ba28359abcf765cc05d,1,1,debit_card,27.3
3bce1be95e783fcb928b6435d268d89c,10,1,credit_card,150.98
3bce4193e30b36d4d3284df3fa96d77f,8,1,credit_card,87.76
3bce95e33874f0710416f69572c5b40e,1,1,credit_card,22.68
3bce97659e11778172e62ac0b440cb6c,4,1,credit_card,139.93
3bcf5ba4eec8b84af7663e2e261957cc,3,1,credit_card,39.11
3bd0bb2ff89d41d457919c9734c2a1a5,1,1,boleto,189.35
3bd0f236adc665a39d6119dea1d84854,1,1,boleto,123.52
3bd1df775df3958fa5a42deddb92d151,1,1,boleto,130.56
3bd276decc90bce797094f7b6524e462,5,1,credit_card,55
3bd3b4d482f916c2c9662b8da6f2758b,1,1,voucher,208.12
3bd3e7a970612f2a863088c909ef42f6,1,1,boleto,60.99
3bd40e0c282b7b2b26cf8211b8697490,4,1,credit_card,58.27
3bd43a26499bf56a2fff6adb8464f172,2,1,credit_card,228.67
3bd4ee403abd790f3250984b0eddb23a,1,1,credit_card,4.46
3bd4ee403abd790f3250984b0eddb23a,1,2,voucher,23.14
3bd5b53dee9d54938f56208bcc03d855,1,1,boleto,66.7
3bd5b8bba961482f0f6c2e3502ac63bf,1,1,boleto,106.29
3bd72d0bf4e30e74322d88fe9dd5ac2d,1,1,credit_card,86.15
3bd820484fb08cbd09f9d3f378fae1a4,10,1,credit_card,870.11
3bd83574ec8929f033dc1e477c01e802,3,1,credit_card,179.89
3bd9055cde8c3ff6e14396459c776cbf,3,1,credit_card,127.15
3bd9d48e8870dad5ddbae6e5a7c183c3,2,1,credit_card,114.44
3bdb4a8f9e391c81696a80c1bf7c67ff,1,1,credit_card,61.46
3bdb9c65ca79d76edc98ae76864b3d00,10,1,credit_card,156.08
3bdbd9f5f42278fb48aa879475fb33b4,1,1,boleto,176.2
3bddb2b41050ba947411a0fc9143fcbd,10,1,credit_card,135.84
3bdebe4ea3f450a5d8f6c50f1771c9ef,2,1,credit_card,140.08
3bdee9037e5c8cb41e34af539f550cb0,1,1,credit_card,58.13
3bdf42bf290aa910a8df3ece52413067,1,1,boleto,606.59
3be018db2cccab04983c171b901ad20e,1,1,credit_card,72.57
3be022c04922f96b5df70e2ad9e2c852,1,1,credit_card,191.83
3be02448faefd4cf9a63648ccf10c1e1,2,1,credit_card,294.29
3be070ae2edd92621c933c5341674b4e,10,1,credit_card,191.07
3be081dab4d2bd03cca448a1e0befbd5,1,1,credit_card,28.08
3be0ae91dc77cae9d86932b984c9d5f3,2,1,credit_card,72.46
3be113c6f46b175e08325d580637fa4a,5,1,credit_card,259.15
3be1b5820b7f93acc617a3b680f37c91,5,1,credit_card,349.99
3be2b03f32e88489f49c64de449e6d98,1,1,boleto,126.54
3be2b1040cee4f1c19a48c57ca3d2640,1,1,credit_card,65.16
3be2b1040cee4f1c19a48c57ca3d2640,1,2,voucher,20
3be3bae6f665380f803dc59c9053cf26,1,1,boleto,66.69
3be5256ae9320c0c96853f3832dbd122,1,1,credit_card,31.38
3be8a1f84b766b7847d066e09de464c7,4,1,credit_card,42.09
3be920fd3c1704bf6fe6102ff9641407,2,1,credit_card,118.36
3be95134673694dafe888962e636f0ce,1,1,boleto,64.43
3be9765eafd8ecf60d00e05f4cb35ad1,1,1,boleto,61.37
3be9883ba4ef261dc194228abc739d0c,1,1,credit_card,41.32
3bea0e06ec73730c80ae149e9ed771dc,4,1,credit_card,84.02
3bea71c4bc883f23291659b144e887a2,2,1,credit_card,150.15
3becc6bf91be2f15e6373b353532e294,2,1,credit_card,144.78
3bece71a0ce79d5d8945d9d665e5164e,3,1,credit_card,466.9
3becf59664a588ac335a36f2a08e2d2b,2,1,credit_card,83.48
3bed3182d08ce9d8c2e2a849db8a2257,10,1,credit_card,176.7
3bee0a6bb3f8fa5eb8dae9b65fc7944d,2,1,credit_card,109.06
3bee2e950ef2b2811ae57c743f57002b,6,1,credit_card,60.72
3beed0e86cd5296d2481066ba4cdf9fd,5,1,credit_card,127.54
3bef345f66e6215315fa59acd680c863,1,1,boleto,175.3
3befd8331efa9255d2e09585a7042fc3,1,1,boleto,89.93
3bf00487d4ab4ec12db62d8c542762c0,2,1,credit_card,29.17
3bf31ab7902ee8a53800c1f3d57651eb,1,1,boleto,76.28
3bf38a1291bd775229ca3420296fca97,1,1,credit_card,79.98
3bf4ed8507baa998f5cbeb2e65d6e6f8,5,1,credit_card,309.81
3bf55ff583973c0c06914babcbb30891,3,1,credit_card,360.76
3bf5639554dc908f97a75a89878ad197,3,1,credit_card,66.6
3bf5c888a106e0e27fd82eb268baa621,8,1,credit_card,82.43
3bf64404e90aaf774854f9d82327af00,1,1,boleto,35
3bf7afbf899683dbd726ff8b50d69c76,10,1,credit_card,143.36
3bf7f5b41faa36638d7516b58bd833a8,1,1,boleto,45
3bf8bde9ea71a7f34051c164fa01b939,2,1,credit_card,288.13
3bfc0203088a0e595525c78127c2706f,1,1,credit_card,120.17
3bfc35d4ba7683a65787e6be78b670f4,4,1,credit_card,49.12
3bfcb67badce1259bcc45c6fd1daafdb,8,1,credit_card,243.14
3bfd4e221ebf6b1a72ee73a74bdeec8b,5,1,credit_card,173.21
3bfd703ce884b8a0a65e63f2d4db6393,3,1,credit_card,270
3bfd863aeb764ee13e7a3909ca8be2a5,1,1,credit_card,20.27
3bfd863aeb764ee13e7a3909ca8be2a5,1,2,voucher,50
3bfe23e972fbcc9388dac1afaa11eebd,1,1,boleto,556.42
3bffa7b0b14b8da97ced87564e8cae11,1,1,credit_card,112.45
3c003c58ad1a4915b94afef4b6ca5271,5,1,credit_card,258.08
3c01e6d17f8090499836aa8841c2c587,6,1,credit_card,64.42
3c01ff78a2f337f911274be0d0338656,6,1,credit_card,208.12
3c04118e4788bb999f7371015e3dbdbe,2,1,credit_card,21.85
3c042ee4b8b597c3d265a93a21bbf99f,8,1,credit_card,632.23
3c05198859f49e5cd7177ae4567aecd4,2,1,credit_card,78.6
3c052d74f852adbeb14c7e8da52b9e6e,7,1,credit_card,137.17
3c05712f236fb4767524a73b0775ff27,1,1,voucher,45
3c057da49a74023e52c0ec5ba76843c0,1,1,boleto,47.78
3c05b502206cc0e80f5a844de86bc870,1,1,credit_card,35.77
3c060be8256385c5eab23e0f857609d8,1,1,credit_card,34.69
3c0683f600fc10b269b333bbfba07813,4,1,credit_card,44.1
3c082ca49aaf1923e87b34e1375a1413,1,1,boleto,52.83
3c0892663d9f2c3fd8d3d7bafc543e19,1,1,credit_card,120.31
3c0a028d6a294443cc9ca066194db51d,2,1,credit_card,150.75
3c0a046b559b573fb30e2c6b041fd544,1,1,credit_card,69.82
3c0a214a5ba7ab90427502f4d578b659,1,1,boleto,61.93
3c0a8fee9785ffbf4381ff1eac0d220f,1,1,credit_card,1.15
3c0a8fee9785ffbf4381ff1eac0d220f,1,2,voucher,100
3c0b25021f8a09b27020c445b8c9036a,1,1,credit_card,54.27
3c0b55362db9e4d58bc57e08f27bc7f7,3,1,credit_card,34.03
3c0b67bd85f2dfc07ce29067544177e7,10,1,credit_card,692.22
3c0b8706b065f9919d0505d3b3343881,1,1,boleto,157.19
3c0be21119f52aa359b9adc51824ac6d,3,1,credit_card,148.5
3c0d5df689836dade4fd8ec4629ab387,1,1,boleto,248.36
3c0f91a7a3493bb46260f52f2e6ab61a,3,1,credit_card,52.1
3c101bab9b1dcbd294379fa7a39aef00,1,1,credit_card,54.37
3c108bf0b4c9a78ebb9a049d90a9ceaf,1,1,boleto,89.07
3c1098cb17277b62cfc709c7a9b500f5,3,1,credit_card,71.53
3c113bd44b17824938911bd89a2df4f7,2,1,credit_card,147.35
3c116d50bb76160ee1d7a2e8f5791427,1,1,debit_card,54.42
3c1241a1be26ab60ec48baeca3cc7037,4,1,credit_card,216.13
3c12bc6e3b1b88c14e55b9c38fddecf6,1,1,boleto,425.24
3c13195e54b623f3040b926c83503002,2,1,credit_card,120.48
3c13a632eab1c856909bc8733878cf8f,3,1,credit_card,121.72
3c13ca3111b1b5f67cc6bae982e812d2,1,1,credit_card,55.53
3c140d933d3475ec823f9b748ca5c49f,12,1,credit_card,1381.83
3c153f5d35e78b843022376a66dac30d,4,1,credit_card,40.09
3c16692a1dd481962d06a7f55598d8c1,2,1,credit_card,51.14
3c168c149c30652ebe339c9e5ab96f71,1,1,voucher,49.42
3c179a72f1d2d9c87b18d2a0fa99079f,5,1,credit_card,167.29
3c18b2ddaa9cdf16188ac0ca3ad8dee4,1,1,boleto,144.54
3c1b7beb2a3485c3ad6b4ba2a4865466,3,1,credit_card,87.82
3c1bdb3d635a802bc38ca0b87c14f2e5,1,1,credit_card,69.04
3c1c18de3b4459c8116a23272c4599d1,2,1,credit_card,188.32
3c1c45c6ad5ec5fdfbb0aa0e29a4ea23,6,1,credit_card,67.44
3c1ceafa085d9c28c784b0ad99895a6e,1,1,boleto,87.66
3c1d975e12dfecfa6c8ecbf5cb29759d,2,1,credit_card,142.66
3c20f6cdfc62556d4c0ee421cbff6d76,3,1,credit_card,127.22
3c2162c803440f60242b30f84d448ee8,2,1,credit_card,74.67
3c21823fb08a6a2ff770877efffb1c1a,1,1,credit_card,215.76
3c21b0106dae1dae82f648a22f94a98c,1,1,credit_card,35.01
3c220c0a8ae53cc9f24d007cb5b1a15d,3,1,credit_card,355.26
3c224717f735680c865cdb827b6c81bd,1,1,credit_card,48.68
3c22fe6868c666f6a4edc2c5456c26aa,1,1,boleto,134.28
3c23f03a52f26c926ec48ffa9bdd82f1,1,1,boleto,81.19
3c25eb3ea386cf546da2ec2f471aa6b9,1,1,boleto,35.09
3c26cf501fd4bd60950753e8e1495ba9,4,1,credit_card,94.22
3c276467cadfbfe2f055dbcc62e32b2d,1,1,debit_card,71.82
3c2923394ca30af830a14e74ab005b3e,4,1,credit_card,55.93
3c2988b42a58560a3f8f467ddef9eebb,2,1,credit_card,92.94
3c29c49c27446d81598a17be68d8f19a,1,1,credit_card,76.28
3c2a7cc75899d6a06e8735da9b7fa302,1,1,credit_card,21.7
3c2ae362c7a0d00db3ff4cc392e1844c,1,1,credit_card,49.13
3c2b7c318c6f9e50ae7845af21566a14,1,1,boleto,85.38
3c2c60ec97f726dbfe5aef326056585f,6,1,credit_card,130.04
3c2cc795eaa5a2e2781b13d50f54ce11,1,1,credit_card,94.31
3c2ce68a8ae197f1c0761e0e49486673,1,1,boleto,63.13
3c2e431d91a598f87200aaa0dcda0104,3,1,credit_card,96.8
3c2efaf967ce7ac93a892e7fd066e837,1,1,credit_card,50.34
3c3103a88bb7a7ec1235eace4515f212,1,1,credit_card,43.88
3c31094fbd7da6168cc190beedf23888,1,1,boleto,160.12
3c314f50bc654f3c4e317b055681dff9,2,1,credit_card,296.89
3c31676dda1c2731a56d31f4157f72b4,2,1,credit_card,141.15
3c3176ab41411c8dfb63696074915868,3,1,credit_card,176.26
3c321c1ff61263804c94431316e7118f,1,1,voucher,72.25
3c32b5ee0d19331febeea91a6fbf37c8,1,1,credit_card,51.92
3c33046864727b932e3c4087844f091c,1,1,credit_card,158.2
3c333445207b077f35c9e81a7e7c7273,1,1,boleto,74.63
3c3360c269e1a6ac43d1bd512056e1f8,2,1,credit_card,119.95
3c34298915dda196e053873162f24bf4,10,1,credit_card,275.46
3c3578cbe37cf7af07897091fa676eb4,10,1,credit_card,2009.62
3c35a673012104c0ceb001325c00bff4,1,1,boleto,66.6
3c3757e099924a1ef846889be651f146,1,1,boleto,317.07
3c37c0f0e8a0e6d94c555141221ddc1d,4,1,credit_card,145.56
3c38b53bb7d6f3c9f00d993a80f8cdd5,2,1,credit_card,300.11
3c39766b1734266956963c99f23bbb5a,4,1,credit_card,42.34
3c39766b1734266956963c99f23bbb5a,1,2,voucher,8.71
3c39f4ac4b4520bfaaba2cee448cd823,1,1,credit_card,23.23
3c39f4ac4b4520bfaaba2cee448cd823,1,2,voucher,2.9
3c3a231d25bdc9110e295bd809ac5e08,1,1,boleto,83.25
3c3b5a515dbd753a7d18c009be59f57c,5,1,credit_card,50.24
3c3bd116a6376b59b139b7a173986cde,1,1,boleto,43
3c3c6b986a4d292ad99cabd0f60a482c,2,1,credit_card,72.37
3c3ca087887f2b8c2f3ef5abfb394b34,3,1,credit_card,180.25
3c3ca08854ca922fe8e9cedfd6841c8a,3,1,credit_card,45.96
3c3d212226b96bb33fdc655e5b7f29d9,1,1,boleto,85.23
3c3d88787b28904377716a09b10fb0e4,1,1,debit_card,151.54
3c3df3dd2afaabb39a53131f9ce98116,10,1,credit_card,463.9
3c3e5bec9a05202ab008c05c55f951fc,1,1,boleto,128.99
3c3ed7a6847dfa5dce7ea4ee42925a48,10,1,credit_card,333.54
3c3fa8869e142a240f57aef59c095f6c,1,1,boleto,228.43
3c40398038e198e9e1636c1116378da8,1,1,boleto,178.56
3c404e64aaee40b3b597aafff9795b4a,1,2,debit_card,261.97
3c40dc8defd3678f2751f2e8ee34f06c,9,1,credit_card,200.8
3c40fc70c7a1287e9616fb5dce615df1,5,1,credit_card,116.94
3c415210065a46fd831a05ef3fec9639,3,1,credit_card,176.23
3c42071acf925f589bd9a83f291c6b8a,1,1,boleto,280.27
3c42504a29a2c13b4251142c0405cec1,4,1,credit_card,115.88
3c4329c91605952deb53464dc789ae79,2,1,credit_card,232.75
3c438ee632629e70a91116ac30f8d511,1,1,voucher,44.62
3c4401b17854071a9f4cf7a4d017fe3a,4,1,credit_card,128.95
3c440cd6b051f95b4189123e5266ca02,1,1,credit_card,271.12
3c469482cf99003bb0246dc0396eafa4,7,1,credit_card,355.32
3c46c2117318cbd8541dda462f4df9f7,2,1,credit_card,105.16
3c48d0b1606cb9fd83fc2f50ecdcdbab,1,1,credit_card,60.42
3c49ac24936ce58ff09050d9878c2130,2,1,credit_card,111.78
3c4a05391c2fcd152731f52de8fc4347,10,1,credit_card,2960.05
3c4bb13fb00d3bc789b3dca0789480a5,5,1,credit_card,51.82
3c4bb7f6331faec0e9dbc045d45f04d7,1,1,credit_card,36.78
3c4c849af792eb517f0ecda508b8b3da,3,1,credit_card,184.93
3c4e225b9b32cc19fcefee42082df53f,5,1,credit_card,75.04
3c4eb32cdaf179f4dcd0afa93bb88783,1,1,boleto,139.02
3c4ec7795b9ef9b762cb33214c19c80c,1,1,credit_card,113.88
3c4ef06a14ef470e73ea05eb315ff841,1,1,boleto,191.46
3c4f38e27c5f6f27be39c8a2932c43e1,7,1,credit_card,370.72
3c4f4a215516b1f6013a569c7013f45d,2,1,credit_card,21.77
3c4f9e52d069bbf6d9dd15cd45ab6ef2,1,1,boleto,132.48
3c50df1d72d2138948a5e64fbc4a2b9b,8,1,credit_card,84.62
3c5133a035fd70adf2f7023fafd01d8a,1,1,credit_card,86.83
3c5223fd196a782f9d4c03c820caf004,10,1,credit_card,315.66
3c5246b7fb777b09b9517771ca289331,5,1,credit_card,270.67
3c5261ee6c155b81e82cb5cdc60b045f,4,1,credit_card,119.48
3c528555482dd82c04d09832f338e139,1,1,boleto,130.01
3c52e7be8ba845bcc76da9b51990e6cc,1,1,boleto,1148.75
3c53899514519d3513da33f9173febc2,7,1,credit_card,72.14
3c53e9578b571a4df6397b338ae76ae2,1,1,boleto,35.38
3c54678edd9d58abadd6af16d0bce506,1,1,credit_card,53.46
3c54c8962d6cafc1d74f293b4f025483,1,1,credit_card,85.24
3c557fef5b5d9315a99f7442ef013a8e,1,1,boleto,49.48
3c55e82098814e81a8a9314b9ebd0be4,1,1,credit_card,28.79
3c5734985708da8eba1dc17768aacafc,3,1,credit_card,44.07
3c574782e64cbb135c6d3d0376a501fd,1,1,boleto,65
3c58bffb70dcf45f12bdf66a3c215905,14,105,voucher,100.57
3c5939ce763419f5942f27acffd072e6,1,1,boleto,227.22
3c5a23a85fc2367a39de50010bb6adea,2,1,credit_card,47.68
3c5aa0dc3566dd7512023da4920de6d3,2,1,credit_card,195.89
3c5abfef5fc10bb24f9a77d78a42768a,1,1,boleto,91.07
3c5aee0b13a653e1b45178d5239dcbc3,1,1,credit_card,1147.55
3c5b8e9f31061a7aeb8531216a18606d,10,1,credit_card,113.62
3c5c2cfeea91d9a57ac3c979ec6c9d62,6,1,credit_card,67.53
3c5c6fad12cccea3829606ddd4c3b7a0,1,1,debit_card,98.14
3c5d259b3ebc0be37007e40161e87808,6,1,credit_card,178.59
3c5edc9665595ab8ab9bdd6c5c4a961a,1,1,boleto,1317.36
3c608a571543f2f2b96f2e6cb3a2d10a,6,1,credit_card,191.58
3c630824cefd356b7289838656c9cdbc,1,1,boleto,20.38
3c63400d519c5dd742db492fffc5a49f,1,1,credit_card,61.38
3c63f38b18f9c813e6a2947f12708660,1,1,credit_card,100.65
3c655487f0c8e34cde2c7b67de8f08cc,4,1,credit_card,121.05
3c6566c0b8aa1eb2382e08cc0ae4bab4,4,1,credit_card,42.27
3c6567af72eb974d49691311ce6b0a83,2,1,credit_card,60.85
3c6631c103dfde64020db02048759dd9,1,1,boleto,55.31
3c664925dceff7ac6d1ce0533c40e07e,5,1,credit_card,111.9
3c67df5e19638f8fa4fcd2658347b622,4,1,credit_card,217.29
3c684901fa9faba86ade5863ee9e7a40,2,1,credit_card,111.89
3c69501ebecddb728391d2803da61bc9,1,1,boleto,34
3c6956bf8f0e149d42761d50bf2ccb84,1,1,boleto,49.54
3c6994e721ea58dd051b6e7d3a4796dc,5,1,credit_card,55.22
3c69e47086d4cbe99a417c2d45a7aca5,1,1,credit_card,20.29
3c6ba7a3320c8c63c76d343c388ba219,3,1,credit_card,113.89
3c6c4d8395cd1b0c68ffa02fa1446367,1,1,debit_card,86.37
3c6c89e079dd7a3a2b71fe55bb30bc08,3,1,credit_card,63.1
3c6dadd7a2f2603a966310532abc750d,3,1,credit_card,198.83
3c6e9cb84555b442fd5622e552195a14,5,1,credit_card,231.27
3c6f2c25e0bc1279d17395ec365ea14c,1,1,boleto,60.95
3c71011c33cf4ba95d18787bdc0e94d3,10,1,credit_card,3042.36
3c718ce3cdec0d5e7bc54d52da94930a,2,1,credit_card,216.18
3c7299e1335df876b15d9b4cd3858fa9,1,1,boleto,167.42
3c74381248cf4d26768d91a5c30e0c38,1,1,boleto,115.78
3c74b996c9db669050e3daf79f49d71d,1,1,credit_card,273.66
3c74e538974fb013e938fbdd7d83675c,1,1,credit_card,20.28
3c74e538974fb013e938fbdd7d83675c,1,2,voucher,54.89
3c75044db750a89606612ed286713eb8,7,1,credit_card,74.07
3c75044db750a89606612ed286713eb8,1,2,voucher,100
3c75574b6ba7015391e4755c6c03bd12,3,1,credit_card,119.79
3c75e106ed38695c5bbf7fe5ab77a851,1,1,credit_card,71.68
3c784c52abcec93d0e21c36b169ac4e0,3,1,credit_card,343.07
3c7871f5af3741b43672af62bf262d46,3,1,credit_card,62.65
3c79b868b9b049326ad7439c20e3a812,1,1,boleto,164.26
3c79ec251c0c9e0831dcc2cf541c5dda,1,1,credit_card,53.01
3c7a723fc09b996f715cfddba2377163,2,1,credit_card,108.76
3c7a85bec79aa0e49a8c03c3fbece2de,1,1,credit_card,105.9
3c7aa341aa20519a2530c8ea5763f265,1,1,credit_card,3.16
3c7aa341aa20519a2530c8ea5763f265,1,2,voucher,37.6
3c7ad0e853a5d0f0b08290127e7325a9,10,1,credit_card,230.12
3c7aeb3b47d45fd1c705fcde36ad4aeb,1,1,credit_card,85.44
3c7bbd575f4e18f9fb416be0cb30840b,1,1,credit_card,74.41
3c7bea0b3fdeab82f1c819c75c5da223,1,1,boleto,65.09
3c7d5206607a15b5eb46f553865a5599,1,1,boleto,34.51
3c7e4eeb2c6c14762f90616740515e92,5,1,credit_card,254.77
3c7f51d2d4719b8f3b5af55c167b2fb4,1,1,boleto,38.13
3c8194a8d47f5852dcd52ccbf364596e,1,1,credit_card,59.24
3c81b1eb31a46822410a4fb9b43f0678,6,1,credit_card,158.29
3c842261892c32fb5ce15222b72fa6e0,10,1,credit_card,618.6
3c843728a555b7e433f4a128b82d6740,3,1,credit_card,156.19
3c845174981c9b87340aa1ce5ef7fc9e,8,1,credit_card,280.8
3c84ef58a24b36acb52aef0fe4200d4f,5,1,credit_card,883.58
3c860daefaca397a28e5f1909a3d6813,1,1,credit_card,70.53
3c861124656eab16c456bc59cf05a0da,7,1,credit_card,75.42
3c8625b6c73f463438071d00caa35617,4,1,credit_card,43.98
3c86b0f3acff06bcd6f7c6577ba4bcd3,4,1,credit_card,230.19
3c86b332004353092d94fa2e5b66e398,4,1,credit_card,215.15
3c8702d3b056de079d6cdd6ee1ffeb55,1,1,credit_card,24.34
3c8703b04f446890b1ba92cb79c3b37d,1,1,boleto,110.19
3c874b19a0eb27d93a473e03468d44b2,7,1,credit_card,74.88
3c87c321032c0aad76143340499b6b55,1,1,boleto,689.19
3c87d7e874618030c19e7e58d04556a5,5,1,credit_card,59.37
3c885cdc499dd0042129083823a88e7d,8,1,credit_card,241.02
3c8876b8e5a484c81a1aa6c8bc4e65d6,7,1,credit_card,146.24
3c888e8444c04cf2fea3d8b2db0195ef,8,1,credit_card,169.94
3c8aa4e17d7d0b7a6b3c5f8ea6d36038,6,1,credit_card,979.45
3c8ac84fe0d090d76cb65e2db3bdefbf,6,1,credit_card,113.44
3c8bde97f0fa2a830b7ff6054369eef7,1,1,credit_card,102.26
3c8be270e7e602ffcde3f97cef934376,8,2,credit_card,37.58
3c8c12fed1b69b5f25e8cd9969113472,4,1,credit_card,92.17
3c8c15b1af4ebac663b1e5645cd05506,1,1,credit_card,91.71
3c8c8b2ae428da4a2bd9c4547354630c,1,1,credit_card,8.85
3c8c8b2ae428da4a2bd9c4547354630c,1,2,voucher,32.31
3c8cf4a64088009cadc132d10d0ae7f4,1,1,credit_card,117.14
3c8cf606bf1e8d2c586198c6a9eaf99a,15,1,credit_card,375.52
3c8d31d8f2771d0a5bc2c936d5a1440b,1,1,credit_card,100.46
3c8d79ea0ac82caf57807f9cb39f8dee,1,1,boleto,73.49
3c8d85928df4e2df17662f0d9aad6027,1,1,credit_card,53.85
3c8e77237d5bc008798253d8705581a2,1,1,voucher,81.63
3c8e80909dd1066fdcce95a5bca82f88,5,1,credit_card,207.79
3c8f1081e21484680c3885d3bb35272c,10,1,credit_card,230.74
3c8f34ce6765b01eb78b79eec5617971,6,1,credit_card,183.85
3c8fc3d2e9a8fee24a671599d99befaa,1,1,credit_card,160.76
3c8fd86bafb15fa121edab25b6f8c096,5,1,credit_card,258.41
3c9009e712f443adfdc5f85fd157d09e,3,1,credit_card,37.79
3c901df8e80c646961877910379f4c1d,1,1,credit_card,53.1
3c90356d0505af8fad4231e48886ba3e,1,1,credit_card,68.34
3c910682dae253cf479fb6cefab5e751,2,1,credit_card,20.52
3c9165fe4078dc576322edf3612985b7,1,1,credit_card,220.66
3c91e3497ee8a38751b01e5d549a9bf3,1,1,credit_card,26.24
3c91fb2601d8d06e7e3c9ee4f79060c0,4,1,credit_card,158.74
3c929aa6cf724e32eae163e008bacbb0,1,1,credit_card,126.57
3c93a4cc9ca8a3e1148b82d0425be9c4,5,1,credit_card,573.68
3c952cb06605958c5ca2fc2d28f2c8c4,2,1,credit_card,547.98
3c964e5625c2d5b6ace8c0b038a03460,1,1,credit_card,28.75
3c972b3c00e3f894b841f6602a9a6abc,2,1,credit_card,146.96
3c97549bb72f1b9c0917dc29d750b34e,4,1,credit_card,166.61
3c98e4bedff26f850c4f9989b16c8ee7,5,1,credit_card,299.39
3c9979e0cd0acb648d666e573dd343fe,1,1,credit_card,43.16
