Sum of freight_value,order_id,Sum of order_item_id,Sum of price,product_id,seller_id,Year,Quarter,Month,Day,Total_Item_Value
13.61,32c28df30cefeb8eb92d79d4adba2e1e,1,44,c342f482010f1ec6d94f55102e4994b9,dfa0c4c6229ab200a4a1336b4d7128ff,2018,Qtr 2,May,30,30.39
12.69,32c37ffb30a6db200041e5603d1c23d5,1,29.8,f71a7ef227514bb1feacf612102d6a19,7b3f6ce5c6c22e9b96e7581ebf0df6e1,2017,Qtr 4,December,14,17.11
22.38,32c49c2531dd2c94af0c74906c13abcd,1,95,e53e557d5a159f5aa2c5e995dfdf244b,0b90b6df587eb83608a64ea8b390cf07,2018,Qtr 1,March,22,72.62
24.69,32c5abfa9eb2480a7162f1ac2425680d,1,48.99,011377a7487fef47fc9e73fa5f7322a6,688756f717c462a206ad854c5027a64a,2018,Qtr 3,August,13,24.3
19.46,32c618cf9e5152197af878badcd117cc,1,39,cba54528d3adcef3c12d8e8b9a48bc17,318f287a62ab7ac10b703ac37435a231,2018,Qtr 3,July,17,19.54
19.67,32c6a52142f2b3918d60c0708acfd7ff,1,99.99,5650f9e1f73d0a1c0176988cf2e950d5,2d518637f53161b973e01f56ea4bb88e,2018,Qtr 2,June,19,80.32
12.62,32c6cdfda3c983d4b4d2953b9af3dbd3,1,159.9,ae386a85b1db680ff31ad0f2d07a9965,4a3ca9315b744ce9f8e9374361493884,2017,Qtr 4,November,17,147.28
14.83,32c784f647ed538e14eb734293ace28c,1,74,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2018,Qtr 3,August,15,59.17
17.95,32c7cc7d74701f67ffcb3b3a888de86c,1,1399,27dd6092aaf2627e39331ad9823b5ebf,c3acdfac4e3e97ff87529454fbc03642,2018,Qtr 3,July,13,1381.05
18.23,32c89d9ac47125b85e72ba219a4f09ac,1,39.5,20d7a48524eae8d2694bd40031fe12b2,8648b1e89e9b349e32d3741b30ec737e,2018,Qtr 2,June,12,21.27
55.92,32c89e20288914a5f7feb879cbb0fac1,6,327,ba141ee1157c8499edebf350c898084b,aae5e7b457a3c72ee230a47d98fceda5,2018,Qtr 2,April,19,90.36
11.91,32c9341f8db9bec4c2ff5bbb038c0656,1,74.9,610c3b58469571bff2cbdc50c0393ee0,b2ba3715d723d245138f291a6fe42594,2017,Qtr 2,April,10,62.99
11.85,32c94c00d713b91db6899722551375f0,1,49.9,437c05a395e9e47f9762e677a7068ce7,f84fa566034f5e8e880a07ec624c56af,2018,Qtr 1,March,8,38.05
17.51,32c9679b14183d04c1ffea3f6e5ae12e,1,109.99,81288df52439985f610be64465e53f57,54a1852d1b8f10312c55e906355666ee,2017,Qtr 1,March,30,92.48
15.15,32ca67f15446af973fa1b0a5e0cae6d0,1,56.99,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,2017,Qtr 4,December,27,41.84
16.88,32cba3ccd7c1594ef6f9bc886ae3a460,1,89.9,fe1b6867dcd2f3336f259476b77f5edd,cb3dd9ce66268c7a3ca7241ac70ab58c,2017,Qtr 4,November,1,73.02
14.1,32cd1d979b9373c462bdb9a06e5bf4f3,1,49.9,183c95ad186f48c320bbac4643829d3f,cab85505710c7cb9b720bceb52b01cee,2018,Qtr 1,February,27,35.8
22.85,32cd70fe690fdbaa00076c05359c339c,1,13.65,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,2018,Qtr 2,April,13,'-9.2
19.03,32cd8c1de0b106ac12c8bac666e9e1fc,1,69.99,302ff907f751a6ff40456ba47db233ae,8d956fec2e4337affcb520f56fd8cbfd,2018,Qtr 1,March,5,50.96
14.45,32ce9ea2719c8dc55fe5890c1143c60f,1,99.9,a3e8b232951525e76e82577bd3729173,3c4e0452bff7a2a788179488d3d77032,2018,Qtr 1,January,16,85.45
15.23,32cedd9197f067e47d1b0db8bc099f4c,1,16.49,41db6d8062fcd38410c699743ccc0265,7d76b645482be4a332374e8223836592,2018,Qtr 2,April,19,1.26
23.01,32cf1aa0aa0ea3a91c9779d558515782,1,29.9,32f186a3f6239888c37adf90db857098,90b36c5aeb728d5504a39f435bef0c5f,2018,Qtr 3,August,7,6.89
15.23,32cfd413ea0c915a211233c47b4e4de6,1,29.99,ff10c736ab3996711b7bf8eebaa6f474,562fc2f2c2863ab7e79a9e4388a58a14,2018,Qtr 2,April,26,14.76
23.37,32d02c7aaee4f08d65f23e86e6fd4ac7,1,149.9,3dd2a17168ec895c781a9191c1e95ad7,de722cd6dad950a92b7d4f82673f8833,2018,Qtr 1,February,1,126.53
21.61,32d2334fd92758d51bd693badb2bc91a,1,160,3b9e62775f31381472828246e899ee22,70a12e78e608ac31179aea7f8422044b,2017,Qtr 2,May,19,138.39
18.42,32d264c87f67556abfb9ddeb89d4277b,1,44.95,1a758361b1c10b3ffe3d3373332de319,8d956fec2e4337affcb520f56fd8cbfd,2018,Qtr 3,July,25,26.53
12.76,32d29d9903eaaae11d418d087f442fbd,1,179.9,e0d64dcfaa3b6db5c54ca298ae101d05,4869f7a5dfa277a7dca6462dcf3b52b2,2017,Qtr 3,September,11,167.14
9.41,32d31557d141320ba009dfb89facc01e,1,85.1,b82a987ffc1edc22d67ca94ccb4750ab,b4ffb71f0cb1b1c3d63fad021ecf93e1,2017,Qtr 4,October,1,75.69
27.62,32d522d28c7a6cf525cc85599d763c65,1,219.9,3321ad579f19476d0d668f726f8dffec,da8622b14eb17ae2831f4ac5b9dab84a,2018,Qtr 1,March,19,192.28
16.6,32d5345315b43fe6681946d54874262c,1,34.99,37fe4cdce8bd0f643d3f943a6a3b8e89,259f7b5e6e482c230e5bfaa670b6bb8f,2017,Qtr 4,October,30,18.39
17.37,32d56cb1bbbd589167889e0c84057efe,1,127.5,ec037c3c954465515942793fc7ce665a,c64a2aec32cc408a8a4c6d7c46017f91,2017,Qtr 4,November,30,110.13
15.1,32d6d5105a3262e4da6eac850c9bd963,1,17.99,e282624d8c82e04983f125e167eb4521,ea8482cd71df3c1969d7b9473ff13abc,2017,Qtr 4,December,7,2.89
59.93,32d710de2d82d2bd946b276c2314b5d2,1,399.99,e604bde09d664bc81fa08c40480c94a6,ceaec5548eefc6e23e6607c5435102e7,2018,Qtr 2,June,25,340.06
7.78,32d7800197408f1dc16884bf75997754,1,27.9,a3349ee806d1e1e98d582a2aba5cedcd,0be8ff43f22e456b4e0371b2245e4d01,2017,Qtr 4,November,28,20.12
24.68,32d8aa395f9c9f357e1e3f7b214b9082,1,79,1c27515baa5bece76d41e2353efcdd8e,c6381d2d013342748761e906d45aff76,2018,Qtr 2,April,11,54.32
15.79,32dad65c7c23a695894f80922d9299ec,1,19.9,71a5f1c2a5fd9889ef26b5ac22aec9c6,537eb890efff034a88679788b647c564,2018,Qtr 1,March,7,4.11
11.85,32db4da13d5f0ad10781de19e0973e88,1,10.99,91b08d34d0ba4db44da2dc382867ba49,b76dba6c951ab00dc4edf0a1aa88037e,2017,Qtr 2,May,19,'-0.86
12.69,32dbe811ae007817cc04c910277dddbd,1,38.9,e4366034fc8fd74e6db36502e0166259,527801b552d0077ffd170872eb49683b,2017,Qtr 4,December,4,26.21
26.23,32dc42d11ea02ef6fe9e8ee807aa6ca5,1,199,7433da5280ebb188b26a2c47b2955cb7,a478c7961d6a992065b24e63b366f90b,2018,Qtr 1,February,27,172.77
7.39,32dd7913bfe4d7f0647e7d5a5e711f2d,1,14.99,622d3b263cd40b06e1eeea144fb83f19,87d3c3aeb3ead335511b3ce315eb341e,2018,Qtr 3,August,1,7.6
18.89,32ddbd4844f4963945fcecc9129d6fb8,1,112.99,ba80c9f47a84d1e08465f72e22930c83,70c27847eca8195c983ed7e798c56743,2018,Qtr 3,August,29,94.1
34.65,32de90a35e2a57a276be3e36d3c51ed2,1,159,05a9dadb8402b6b7ae3dd28f7da187b5,522620dcb18a6b31cd7bdf73665113a9,2018,Qtr 2,April,10,124.35
16.15,32def7b7a945df79e300466f674dde0b,1,55.9,d8a3b568800dd60242c366e5e02184e4,f8db351d8c4c4c22c6835c19a46f01b0,2017,Qtr 4,October,25,39.75
31.04,32df6498467c68b5be43197a49d3d14c,3,216,a62e25e09e05e6faf31d90c6ec1aa3d1,634964b17796e64304cadf1ad3050fb7,2018,Qtr 1,February,1,92.48
13.98,32df72b9f8dee31b9b3b8b8e31f2ba1d,1,89,3b10cf7d1e08c598428ad6eb7c59d09c,8a432f4e5b471f8da497d7dc517666e2,2018,Qtr 2,May,9,75.02
16.2,32df9ad50634e74d5454b4493d587790,1,599.65,06c950c36d589b39b34f5dc1d4a75e29,edb1ef5e36e0c8cd84eb3c9b003e486d,2018,Qtr 1,February,28,583.45
20.4,32e132ee5e808c1933c32c3c9ec17361,1,25.99,466d263ce8b7bd275003ee2104428127,ef506c96320abeedfb894c34db06f478,2017,Qtr 2,May,11,5.59
15.56,32e1c00df175ddbee2fff12f3bb01eed,1,198.9,eba7488e1c67729f045ab43fac426f2e,620c87c171fb2a6dd6e8bb4dec959fc6,2017,Qtr 1,March,24,183.34
11.91,32e229fa77e1933548f2304a2b4d7dc7,1,57.9,386eebb43722ab502f04f7900bd2451b,8b28d096634035667e8263d57ba3368c,2017,Qtr 4,October,10,45.99
9.34,32e34fe202c1776f1f6670feb9a28a73,1,48.67,3690ffac39b2896ed64f47bd701a9666,782f78b632a43875dd5b53e3e49c9564,2017,Qtr 3,August,10,39.33
14.52,32e3f54d03f202e02cfc79f9fd91fd06,1,23.9,69474edea9d9def8b68de248373f1ad4,0747d5bb69f0586cc869d8af4c50f93e,2017,Qtr 2,April,24,9.38
11.85,32e4636ad9646a3b7df0dbde0cfe5500,1,48.89,ebfe7a4ca40dd34375e373405a114c32,a2e874074c877c5a05abae80ad6e488f,2018,Qtr 1,January,22,37.04
18.45,32e48287f7d1ed208755d25cc12077bc,1,49.99,49cd59957f1c81427ca0b2edf5696969,d98eec89afa3380e14463da2aabaea72,2018,Qtr 3,July,2,31.54
14.52,32e4850514b64259da5068c747ace2c2,1,27.9,93379aae3263d95b317cf987e99d9d0a,b6dc74ed30f124f95227bed4e43a3bed,2017,Qtr 1,March,17,13.38
17.9,32e4ab670ff4b606ef9ef7efdea0a284,3,169.8,36c63c85321bed52c0f9b359278398e6,6edacfd9f9074789dad6d62ba7950b9c,2018,Qtr 2,April,11,75.95
26.14,32e4fa9bb468884309b58b9348de70c3,3,118,6d0d7c2d9a4b8b79dbc12c47c74349dd,709e16e2b25c7474d980076c6bfc4806,2018,Qtr 3,July,6,45.93
11.85,32e5c1d5c29ff85ee47ad979c88317fb,1,27.99,4af2ea2d968b3ad848b4f98ac7795fa7,ea8482cd71df3c1969d7b9473ff13abc,2017,Qtr 4,December,13,16.14
47.22,32e761ce606f7a8625682e65990b94ed,21,98.93999999999998,67bd616e1ba0d3d3e8545f3113b0140d,e9779976487b77c6d4ac45f75ec7afe9,2018,Qtr 1,March,30,8.62
21.96,32e76b791f3833aebe9064d2c09dc1c5,1,159.9,d902e8400cd0c58b64ea157af940e670,05f51e13da97139648b8125c31e5f51b,2017,Qtr 4,December,14,137.94
26.88,32e839df202e265a92fc882a73aca02f,3,98,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2017,Qtr 4,December,4,35.56
18.23,32e943adb1bf8c4ed11dfb4e6ee5aea2,1,24.99,4eb6c37059502e3b0b8fdfc77c69289f,b2479f944e1b90cf8a5de1bbfde284d6,2018,Qtr 2,May,10,6.76
18.23,32e943adb1bf8c4ed11dfb4e6ee5aea2,2,24.99,ead3077a141a9c800d6a4bb9d0d415b6,b2479f944e1b90cf8a5de1bbfde284d6,2018,Qtr 2,May,10,6.76
58.82,32eaffe19143e699ac206f98725866cc,1,388,63085bb4366ded27bcb63cbb59b4103a,5dceca129747e92ff8ef7a997dc4f8ca,2017,Qtr 2,June,7,329.18
14.58,32eb0f90dda75dfccbc4db176c3e3cc1,1,69.99,013ee64977aaa6b2b25475095162e0e9,640e21a7d01df7614a3b4923e990d40c,2018,Qtr 2,May,28,55.41
19.86,32eb9533178668935fffbc324671e9d2,1,87.99,dc881ef926ca402063ea142afc83874c,7aa4334be125fcdd2ba64b3180029f14,2017,Qtr 3,August,9,68.13
16.79,32ed6bdde31ea634e11323317933d24a,1,24.9,448ed4e809cd34e3883a07ebaa820d39,0ea22c1cfbdc755f86b9b54b39c16043,2017,Qtr 2,June,12,8.11
16.22,32ee7f6a6c903af7e78ba4484169b74e,1,85,bdb4be6ce2f7f2b5be0a16088028c7fc,955fee9216a65b617aa5c0531780ce60,2017,Qtr 3,September,26,68.78
16.85,32ee8636a1273b8d63c0bcedaba76ff0,1,155,aca27d7a91bfb10489d3e1aae184d137,e06f09ec0a4aca210779cf1cfc63cf19,2017,Qtr 4,December,28,138.15
15.23,32ef0e6f75975bbd710fb93a083fd58f,1,68,689b01074243aeee72049c8da42d2e22,3d871de0142ce09b7081e2b9d1733cb1,2017,Qtr 2,June,5,52.77
12.79,32ef380c758846764ca11d7f07672ee2,1,16.9,e307200b995cf8d99d85db7d09e4ba00,6a8b085f816a1f75f92dbac6eb545f8f,2018,Qtr 1,March,23,4.11
11.73,32ef444756734af84aa60ffb0e56e391,1,69.9,b00ac0753288344fef1ce8c5ac37f89d,994f04b3718c2bab35c2adfa8afecd2a,2018,Qtr 1,January,18,58.17
13.62,32efd401773730f7d0d1c5ae2b841465,1,74.9,b3793f4676bdf327ca34c40d236ee2b2,23c38debaffe4a25a30fdbd9b586a13f,2018,Qtr 3,July,6,61.28
29.12,32f0d08563a05bd541da24218934fdab,3,319.98,5c3aca5c078a343b3b873362e7ac2fcc,056b4ada5bbc2c50cc7842547dda6b51,2018,Qtr 2,May,15,145.43
54.9,32f0db75abd9599736ef815f021c684f,6,449.61,fc1449f3ffc59fd2eb9640505aea0581,25c5c91f63607446a97b143d2d535d31,2017,Qtr 4,November,21,131.57
7.48,32f0e397d36f01e44c8c257ceaecf508,1,31.2,aa9077a4c7139067003eeffe84759def,2646baaf662d4d92ac48f047e35db92d,2018,Qtr 3,August,6,23.72
20.82,32f133e6183197d366f71e2d37f823bd,1,110,e9ef247417650a07f8cf312c16904d74,8ab42aa58097fd4668d60cc648225d5f,2018,Qtr 2,June,18,89.18
41.7,32f1eaf64e65f64c1f57ef1612431740,1,250,7cdf063c858373234611848620a5c950,1025f0e2d44d7041d6cf58b6550e0bfa,2017,Qtr 4,November,30,208.3
15.61,32f36c4204dd49c1e1055b4cc4c558a3,1,122.99,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2018,Qtr 1,March,7,107.38
8.72,32f388f8cf046166d6cce5d0980f051d,1,29.9,22e5bd0a94fa88bf9fd09b2fca94afa4,ffc470761de7d0232558ba5e786e57b7,2018,Qtr 1,February,26,21.18
18.23,32f46692d9d85353f5f51f9ffd04e90a,1,6.5,fb629d276a4906468cec4054df4bfd24,ce616e1913288884e7742faac9d981db,2018,Qtr 3,July,10,'-11.73
50.85,32f4f0673547f9e7bef5c7d24d8f3a87,1,25,cfde4e468a76bef8d06266c55455e4b9,42ef3192a9ff87a22d1867b74b3ee205,2018,Qtr 2,June,25,'-25.85
17.09,32f67799858ce0d7f43a0e5fe9dd72d8,1,189.99,ffb97eb64c6fe1baada2410288c04457,26d8a1c7c75d513045798992ead43aa2,2018,Qtr 1,February,15,172.9
15.15,32f7089f715424548bd5307fded896d3,1,199.9,85fa36e792c259f4f0022c6966c50c1c,218f991754f360af9c2daa5e0b8e990c,2018,Qtr 1,March,9,184.75
15.1,32f7f9fd01c6b5592202b48442caa441,1,24.9,372124d6931c4bc48dd0d56075ebee7c,da8622b14eb17ae2831f4ac5b9dab84a,2017,Qtr 3,August,16,9.8
7.78,32fa6763db15359ea4f0f07ae6021ee0,1,49,6c321ed0f47858a8650f4104771224b5,6560211a19b47992c3666cc44a7e94c0,2017,Qtr 3,September,15,41.22
13.07,32fb0d2fce3a6ea27205e44ec665e91d,1,59,b75a056d7d03227c3a3b60e9ccf518c9,3f995f07c49d0d55a99d5c54957f7d81,2018,Qtr 3,August,15,45.93
18.65,32fb9842a1e575a59a048b0f5b471d94,1,59,5e98b7fecc62c3ebeaa8252269b2d6fe,b1ac6ea7895bc3dd6f0f6f4abbdd2821,2017,Qtr 2,June,15,40.35
15.58,32fbf6c11887296b35662f212b378974,1,99.9,3e6d2bde9274ac275013aa90d7e2bf16,fa1c13f2614d7b5c4749cbc52fecda94,2018,Qtr 2,April,12,84.32
7.39,32fc3f3218889905a42a419486582f90,1,14,fc7138a8f96aee8302e42916bbbbb818,28f10b1c5e5abb9d4857745bede6147c,2018,Qtr 2,May,15,6.61
26.89,32fca0b6c17b41f74526dbe519809d8b,1,39.8,41e153b95adc3c7f781b583292f312cd,fffd5413c0700ac820c7069d66d98c89,2018,Qtr 1,February,19,12.91
16.22,32fd10a6af41f9d4fe5e11b25a0788df,1,65.9,b74d57e3377dd78aace6d070fc48cc88,4a3ca9315b744ce9f8e9374361493884,2017,Qtr 4,November,23,49.68
15.1,32fdcc586467aa637465758e27c36f6c,1,23.99,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,2017,Qtr 3,August,24,8.89
23.13,32fdf0a2dd2215ae2db0580d82e792dd,1,47.5,e343a7fbf868e28cb3f80ef0f6d9300c,f0837c8d71434931d9e38e7b79234797,2018,Qtr 3,August,3,24.37
52.8,32fea6db74ff9bb6c713d23f7328bfd3,6,149.7,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2018,Qtr 1,February,21,32.3
18.56,32fef9bb0f0402350b640eb6f13dbe09,1,97.65,b1ce6dc4824ff3e89a7a10426462158b,edb1ef5e36e0c8cd84eb3c9b003e486d,2018,Qtr 1,March,14,79.09
23.4,32ff69b01e56a350a0f80a25dcd93165,1,159,05d7e1ea3fb7a5e3bf83bb9801603418,78ef7e885d17f35e2382a47aae8b8cce,2017,Qtr 1,February,19,135.6
14.52,330003e600912f03d0036088e5eadf64,1,47.9,911cfb37438b7fa9ad54535990178868,f8db351d8c4c4c22c6835c19a46f01b0,2017,Qtr 2,May,11,33.38
14.33,33003aadf0df6db944ffc35137a4573b,2,143.8,4fcb3d9a5f4871e8362dfedbdb02b064,8581055ce74af1daba164fdbd55a40de,2017,Qtr 2,June,12,129.47
20.83,33003aadf0df6db944ffc35137a4573b,1,241.1,f4f67ccaece962d013a4e1d7dc3a61f7,8581055ce74af1daba164fdbd55a40de,2017,Qtr 2,June,12,220.27
23.65,3300cd5468b45a06dd47487a0d936212,1,121.75,13bb5184d064f9b96e56d241eb8b7814,73b8eb4a9a729d4019b24ed1be748cbf,2018,Qtr 3,August,6,98.1
10.96,33027744c5ca91afba6fe8b75bbfb6a1,1,34.9,2c72c59ff2a1152826217c15fec06e1a,0ea22c1cfbdc755f86b9b54b39c16043,2017,Qtr 2,April,12,23.94
13.44,3302991f59df38b26cebf1c9eebd75bc,1,59.9,6a1a04054158fe995e1688d8f79605b2,9616352088dcf83a7c06637f4ebf1c80,2017,Qtr 4,October,4,46.46
18.11,3302bf91faabf99f49bb481f349e3c39,1,123.4,8281b348c92d101d10c17e412b99d748,a416b6a846a11724393025641d4edd5e,2018,Qtr 1,February,8,105.29
90.26,3303092810c37e9ab22a711ae3afb197,1,469,df872c596e00cd0160e6c8eb5424739f,cd843d4cf8ef32827de0396605163ba3,2017,Qtr 3,August,3,378.74
18.06,3303a91e8a879bd0c64fe750485298b0,1,69.9,76b8dd5ed5596a060e722e0032d2d9da,a3a38f4affed601eb87a97788c949667,2017,Qtr 4,October,31,51.84
21.61,3303ae257c7df7d22445570e801fbe6e,1,159.9,c3e43e07f541c49ce73e9778dfecc6ca,1127b7f2594683f2510f1c2c834a486b,2017,Qtr 2,June,19,138.29
21.16,3304b73bf1a8b2f1e44d5cd320476582,1,74.5,8f71fe1e1b5bbb6773e7276b5c37ef65,95ec4458365c4d11f452ccf538377619,2018,Qtr 3,July,30,53.34
56.04,3304c0c857a9c77a201a551f5a3cacb8,21,209.4,7bbc646134de228a74392d8407d16df8,ddd51ae8cda92f3995a51fc0f0f3eec7,2017,Qtr 2,May,10,25.56
15.63,3304f260a9b2d280ac64521d3e911dec,1,125.99,535a23504a92e3e42a5cd54256c75b17,f45122a9ab94eb4f3f8953578bc0c560,2018,Qtr 1,January,26,110.36
35.67,330534a2e7ad98d0c76ee20bfa001c50,1,27.5,274669a78ffdf9398adbd9502e6c4915,dbc22125167c298ef99da25668e1011f,2018,Qtr 1,January,18,'-8.17
17.01,33053ee45764f34778295ba8a0a4131d,1,177.99,d696750e550fd0f733979dd7e5dff921,9de4643a8dbde634fe55621059d92273,2017,Qtr 4,November,27,160.98
15.34,3305840d006ff4ecbf347e2c1a38d698,1,227.8,2ff17002562478fb03cd44f09e7ca51a,fa1c13f2614d7b5c4749cbc52fecda94,2017,Qtr 4,December,19,212.46
13.15,3307f8928b8114ca0acccad2dd716b35,1,102,41c24b8ce92d1a2cac62db5edfd088b2,4869f7a5dfa277a7dca6462dcf3b52b2,2018,Qtr 2,May,9,88.85
13.54,3307fa374be3286d440dcd94dd5d2831,1,28.9,fb3c5fa9f6bc0732298e9a5108984d81,10cdd491d1dbea8fb4ead97b19c334ce,2018,Qtr 3,July,30,15.36
16.6,33083ef1b98c3ffaf1c217ec67963aeb,1,39.1,24d1e0447bc0f9b43af49837d0a4efd8,98dac6635aee4995d501a3972e047414,2017,Qtr 4,October,13,22.5
18.25,3308880e8f58b1d2c21bd5b1bf64aad4,1,53,d42869d5edf603eb87c4b4cb40d11ca1,af3ef48d0e13835e529c29ac573c63e5,2018,Qtr 2,June,10,34.75
11.73,3308fea2fe0cb15385c714b6c3253ba4,1,59.42,9434f2004187b3e71abdb691ce47e552,e6a69c4a27dfdd98ffe5aa757ad744bc,2018,Qtr 1,January,22,47.69
19.32,33097b1461e9e4dce6383085eef494b9,1,48.9,7bcc81e7096d625f592094c60385ebc5,4b9750c8ad28220fe6702d4ecb7c898f,2018,Qtr 2,May,4,29.58
44.29,330a5c6006c3128d1a4345251ccd3ddf,1,169.99,4413a608a42bd21bbf9d5abbd58c249a,7ddcbb64b5bc1ef36ca8c151f6ec77df,2018,Qtr 2,April,2,125.7
17.65,330a8410950e2c8bd89631999a37b2c9,1,129.9,95dacbf52db1d378303344b43f821cb6,cca3071e3e9bb7d12640c9fbe2301306,2017,Qtr 1,January,29,112.25
16.79,330c4c1c971ff97dc8128ca0f61f21c6,1,883.57,1a613b1a2e7f278c6343b763fd880186,7e93a43ef30c4f03f38b393420bc753a,2017,Qtr 2,April,6,866.78
24.84,330cddd53241bd912b7df82d4a5e99fb,1,109,c47d256557f7fa30144ecea5722eebc2,3d871de0142ce09b7081e2b9d1733cb1,2018,Qtr 3,August,8,84.16
14.05,330e2bf62773e756f26a7b39ca758c08,1,59.9,1d9faf066ad6f04ab65cdca8a7cdccec,8160255418d5aaa7dbdc9f4c64ebda44,2018,Qtr 3,July,11,45.85
14.05,330e2bf62773e756f26a7b39ca758c08,2,74.9,252dc23ff7e1241d046a1c2c5041ffb5,8160255418d5aaa7dbdc9f4c64ebda44,2018,Qtr 3,July,11,60.85
19.53,330e3148093b448657312bcab034f769,1,48.9,af2d506fb01b724e03591349ad36b67e,4b9750c8ad28220fe6702d4ecb7c898f,2018,Qtr 3,August,13,29.37
10.15,330e33c1447ae3b325c4d6e64302523a,1,119.9,f40876e0ef3cd5f9132b1f16b04b1346,620c87c171fb2a6dd6e8bb4dec959fc6,2018,Qtr 2,June,29,109.75
62.49,330e33e1ba4ecfc10b0f1225fd9276ad,1,250,7814c273ab16783d73a9863ebfa8b141,1025f0e2d44d7041d6cf58b6550e0bfa,2017,Qtr 4,December,5,187.51
16.47,330e569ae25de4796afa6bd4edc75876,1,119.99,2e4bf3f09064f2b5f34d12924fc634b3,3b15288545f8928d3e65a8f949a28291,2017,Qtr 3,September,22,103.52
19.67,330ef0a4fda3b673b429290366ce32ca,1,67.8,ed2067a9c1f79553088a3c67b99a9f97,cbd996ad3c1b7dc71fd0e5f5df9087e2,2018,Qtr 3,July,19,48.13
48.15,330ef8edb124bf5c3b94880749245bc9,6,81,e891d4a9622cae3b9fc2ec558bda155b,e603cf3fec55f8697c9059638d6c8eb5,2017,Qtr 1,March,29,10.95
20,330f4c4ce3d46e9f892b06e6f0bc9aad,1,34.9,81521040c9500ac8e175c2839d193a46,c13fb473e7cb8b83ccd543c094df0608,2017,Qtr 1,February,3,14.9
16.11,331027db835328af30e85ce6c7b55655,1,22.5,9f94fe66050fae9e9351d5c83f4667c8,8cbac7e12637ed9cffa18c7875207478,2018,Qtr 1,February,9,6.39
14.1,3310a2bd8c292776c39ea3fa6cb47447,1,27.99,5871595bfa953a147858baba9827a059,ea8482cd71df3c1969d7b9473ff13abc,2017,Qtr 4,November,30,13.89
15.52,331179a115e1b772b2f4ff3f99f0c713,1,59.99,904a9e449fbfd90da738ab70ae6ca003,f262cbc1c910c83959f849465454ddd3,2018,Qtr 3,August,1,44.47
27.48,3311b1573fa138150d43e80f46c7d1cb,1,89.98,cbdb9bf611328898bd4b32a384506b3a,7c67e1448b00f6e969d365cea6b010ab,2018,Qtr 2,April,13,62.5
41.32,3311bcf8b85d70179b7a3addec72e5cb,5,139.98,79fca321dbd3453bd8211690e39f1659,7a67c85e85bb2ce8582c35f2203ad736,2018,Qtr 2,June,20,49.33
10.33,3311bcf8b85d70179b7a3addec72e5cb,1,69.99,9614dd0585b52cd086cbdcc2dd5fcda4,7a67c85e85bb2ce8582c35f2203ad736,2018,Qtr 2,June,20,59.66
16.79,3311cd7f364b477a3538e0f96acc9403,2,19.9,50f5f13adab483598dfb6a40afaf70b6,e21a1e8be4715b0fcfd5385643bc49c4,2017,Qtr 4,October,19,3.11
16.79,3311cd7f364b477a3538e0f96acc9403,1,19.9,648058594991ac2fa9af20f5f9e6677c,e21a1e8be4715b0fcfd5385643bc49c4,2017,Qtr 4,October,19,3.11
18.23,3311d98897ca2c0c66c09cb3e4c45447,1,39.5,9451e630d725c4bb7a5a206b48b99486,d673a59aac7a70d8b01e6902bf090a11,2018,Qtr 2,May,10,21.27
32.36,3312588178a16638759fca54495ef50d,1,595.99,6df665a20caa80a66804f836165bbf36,f235413f677777a0738ff215d0184901,2017,Qtr 1,January,20,563.63
17.92,3313dc446abbe2a29ae4ae064320b334,1,34.9,f102842fbe436027eeeb7fc76d3063aa,87142160b41353c4e5fca2360caf6f92,2017,Qtr 4,December,14,16.98
23.36,33155e3c770d0aeb3c0e7d431e6b420d,1,79.9,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2018,Qtr 3,July,6,56.54
22.89,3315a8038d5ead17040d6658a1377c7f,1,23.99,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,2018,Qtr 3,July,18,1.1
16.18,33168d284b0de378e726ed35e42c16d8,1,59.99,fa23bf270fb9880690b07d09b9f9ff20,1b8356dabde1d35e17cef975c3f82730,2017,Qtr 3,July,19,43.81
8.63,3316b67b63d43c414af962eb7452d56a,1,122.99,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2018,Qtr 1,March,28,114.36
31.23,3317db84e285d6115f358daa9351a4ba,1,69.9,08574b074924071f4e201e151b152b4e,001cca7ae9ae17fb1caed9dfb1094831,2017,Qtr 2,April,6,38.67
17.67,3318317aee1cd3dfc1929272dd05b517,1,55,cb92637d91f8267856d2143b6fc7bd9e,376a891762bbdecbc02b4b6adec3fdda,2017,Qtr 4,November,29,37.33
13.03,331839482e221dce28b19df7d740fcfa,1,53.3,49cb84851ad1487be5bf70a42bb954dd,b2c97074649f92197d9387d9033dda5f,2018,Qtr 3,August,9,40.27
